Ratio_MonthlyCharges_tenure,Contract,tenure,MonthlyCharges,tenure_segment_encoded,TotalCharges,is_new_customer,PaymentMethod,InternetService,PaperlessBilling,Ratio_TotalCharges_MonthlyCharges*tenure,Churn
1.75,0,27,49.0,3,1291.35,0,3,1,0,0.9760770975056688,0
1.225609756097561,1,40,50.25,3,2023.55,0,1,0,1,1.0067412935323383,0
2.211111111111111,1,8,19.9,1,153.95,0,1,2,0,0.9670226130653267,0
1.8924528301886792,1,52,100.3,3,5244.45,0,0,0,0,1.00553148247565,0
13.95,0,3,55.8,0,154.55,1,3,0,1,0.9232377538829154,0
2.6464285714285714,2,41,111.15,3,4507.15,0,0,0,1,0.9890282303632751,0
4.692857142857143,0,20,98.55,2,2031.95,0,3,1,1,1.0309233891425673,0
25.025,0,1,50.05,0,50.05,1,0,1,1,1.0,0
0.86875,0,23,20.85,2,473.9,0,0,2,0,0.9882181211552497,0
2.1500000000000004,0,8,19.35,1,152.6,0,3,2,1,0.9857881136950903,0
3.6578947368421053,0,18,69.5,2,1199.4,0,3,0,0,0.9587529976019186,0
2.953125,0,31,94.5,3,2979.2,0,0,0,1,1.0169653524492233,0
0.6883333333333332,0,29,20.65,3,654.85,0,3,2,1,1.093512565751023,0
2.866216216216216,2,36,106.05,3,3834.4,0,1,1,1,1.0043480538530045,0
2.5186046511627906,1,42,108.3,3,4586.15,0,0,0,1,1.0082552873411599,0
1.6336065573770493,2,60,99.65,3,5941.05,0,0,1,1,0.9936527847466132,0
4.1695652173913045,0,22,95.9,2,2234.95,0,1,1,0,1.0593184188074698,0
0.5405405405405406,1,36,20.0,3,666.75,0,3,2,0,0.9260416666666667,0
6.495,0,9,64.95,1,547.8,0,1,1,0,0.9371311265075697,0
37.3,0,1,74.6,0,74.6,1,1,0,0,1.0,0
3.784615384615385,0,12,49.2,1,571.15,0,0,0,1,0.9673949864498643,0
3.0729166666666665,1,23,73.75,2,1756.6,0,1,0,1,1.0355784819454679,0
1.465079365079365,1,62,92.3,3,5731.45,0,0,0,1,1.0015464998427288,0
2.1333333333333333,0,8,19.2,1,156.85,0,1,2,0,1.0211588541666667,0
2.7703125,0,31,88.65,3,2683.2,0,1,1,0,0.9763659188908901,0
2.0858695652173913,0,45,95.95,3,4456.65,0,0,1,1,1.0321695327427478,0
6.75,0,2,20.25,0,36.8,1,1,2,0,0.9086419753086419,0
1.0899999999999999,1,44,49.05,3,2265.0,0,0,0,1,1.0494856825132055,0
0.8887499999999999,1,39,35.55,3,1309.15,0,1,0,0,0.9442460961448305,0
0.8917808219178082,2,72,65.1,3,4754.3,0,1,1,1,1.01431558286397,0
1.3413461538461537,1,51,69.75,3,3562.5,0,1,1,1,1.0014758591608686,0
1.8736842105263158,1,56,106.8,3,5914.4,0,0,1,1,0.9888978063135365,0
25.625,0,1,51.25,0,51.25,1,1,1,0,1.0,0
2.40625,1,23,57.75,2,1282.85,0,1,1,1,0.965819687558818,0
9.775,0,1,19.55,0,19.55,1,1,2,0,1.0,0
6.625,0,11,79.5,1,795.65,0,0,0,1,0.9098341909662664,0
1.8518867924528304,0,52,98.15,3,4993.4,0,0,1,0,0.9783690583486813,0
5.0625,0,3,20.25,0,61.45,1,0,2,1,1.011522633744856,0
1.5221153846153848,0,51,79.15,3,4018.55,0,0,1,1,0.9955160838814363,0
1.0578947368421054,0,37,40.2,3,1478.85,0,1,0,1,0.994251714400968,0
1.425,2,13,19.95,2,243.65,0,1,2,0,0.9394640447272028,0
1.107,1,49,55.35,3,2633.95,0,0,1,1,0.9711667864977969,0
3.7421052631578946,0,18,71.1,2,1247.75,0,0,0,1,0.9749570245350836,0
0.7840579710144928,2,68,54.1,3,3794.5,0,0,0,1,1.0314504729803196,0
0.35727272727272724,2,54,19.65,3,1008.7,0,1,2,0,0.9506172839506174,0
1.1166666666666667,2,71,80.4,3,5727.15,0,1,0,0,1.0032846331721672,0
0.28308823529411764,2,67,19.25,3,1372.9,0,0,2,1,1.0644698584997092,0
5.653333333333333,0,14,84.8,2,1203.9,0,0,1,1,1.0140667115902966,0
0.3046875,2,63,19.5,3,1215.1,0,1,2,0,0.9890923890923891,0
1.6333333333333333,1,41,68.6,3,2877.05,0,0,0,1,1.0229147408092158,0
5.144444444444444,0,17,92.6,2,1579.7,0,0,0,0,1.0034938381400078,0
1.7640350877192983,1,56,100.55,3,5514.95,0,0,1,1,0.9794256588761809,0
3.4250000000000003,0,5,20.55,0,96.1,1,1,2,0,0.935279805352798,0
4.9,0,3,19.6,0,55.25,1,1,2,1,0.939625850340136,0
1.7750000000000001,1,37,67.45,3,2443.3,0,0,1,0,0.9790235008915513,0
4.838888888888889,0,8,43.55,1,335.4,0,1,1,0,0.9626865671641791,0
1.71640625,0,63,109.85,3,7002.95,0,1,0,1,1.011906568119586,0
2.58125,0,7,20.65,1,158.95,0,1,2,0,1.0996195088204774,0
23.85,0,3,95.4,0,293.15,1,0,0,0,1.0242837176799438,0
0.2876712328767123,2,72,21.0,3,1493.75,0,0,2,0,0.9879298941798942,0
2.81,0,19,56.2,2,1093.4,0,0,1,1,1.0239745270649936,0
0.30666666666666664,2,59,18.4,3,1057.85,0,0,2,0,0.9744380987472365,0
0.7152777777777778,0,35,25.75,3,882.55,0,0,2,1,0.979251040221914,0
1.3066666666666669,0,14,19.6,2,300.4,0,1,2,0,1.0947521865889212,0
0.28285714285714286,2,69,19.8,3,1436.95,0,1,2,0,1.051785975699019,0
1.082142857142857,2,69,75.75,3,5388.15,0,0,1,1,1.0308796097001003,0
1.0815068493150686,2,72,78.95,3,5730.15,0,0,0,1,1.0080483428330165,0
10.059999999999999,0,4,50.3,0,217.1,1,0,1,0,1.0790258449304175,0
1.2546875,0,63,80.3,3,4896.35,0,1,1,1,0.9678685089643995,0
0.2719178082191781,2,72,19.85,3,1434.1,0,0,2,0,1.003428491463756,0
0.448936170212766,2,46,21.1,3,937.1,0,0,2,1,0.9654852668452504,0
1.6129032258064515,0,30,50.0,3,1474.9,0,1,1,1,0.9832666666666667,0
1.63671875,2,63,104.75,3,6536.5,0,0,1,1,0.9904913437133007,0
0.3254098360655738,2,60,19.85,3,1128.1,0,0,2,0,0.9471872376154491,0
3.303846153846154,0,25,85.9,3,2199.05,0,0,1,0,1.0240046565774157,0
1.0978260869565217,2,22,25.25,2,566.5,0,1,2,0,1.0198019801980198,0
2.5171875,2,31,80.55,3,2471.6,0,0,1,0,0.9898079734086223,0
2.0375,0,39,81.5,3,3107.3,0,0,0,1,0.9775994966179016,0
0.774074074074074,0,26,20.9,3,518.3,0,1,2,0,0.9538093485461906,0
5.173076923076923,0,12,67.25,1,832.3,0,0,1,1,1.0313506815365552,0
6.783333333333334,0,2,20.35,0,45.3,1,1,2,0,1.113022113022113,0
1.12625,1,39,45.05,3,1790.6,0,0,0,0,1.0191525086086686,0
4.33125,0,7,34.65,1,246.6,0,1,1,0,1.0166975881261595,0
1.45625,0,55,81.55,3,4509.5,0,0,1,1,1.0054066105568251,0
1.0328767123287672,2,72,75.4,3,5480.25,0,0,1,1,1.0094772325375774,0
6.163636363636363,0,10,67.8,1,653.15,0,1,1,1,0.9633480825958701,0
2.89375,0,15,46.3,2,639.45,0,0,0,0,0.9207343412526998,0
0.85,2,23,20.4,2,478.75,0,0,2,0,1.0203537936913896,0
10.025,0,1,20.05,0,20.05,1,1,2,0,1.0,0
2.002083333333333,1,47,96.1,3,4391.45,0,0,1,1,0.9722695773462926,0
1.228125,1,15,19.65,2,270.6,0,1,2,0,0.9180661577608143,0
1.6363636363636365,0,21,36.0,2,780.15,0,1,0,1,1.0319444444444443,0
1.143859649122807,1,56,65.2,3,3512.15,0,0,0,0,0.9619166301489921,0
6.992857142857143,0,6,48.95,0,273.25,1,1,1,1,0.9303711270003403,0
1.8709302325581396,1,42,80.45,3,3375.9,0,1,1,0,0.999112137086034,0
1.5804347826086955,2,68,109.05,3,7508.55,0,0,1,1,1.0125616959300916,0
0.536734693877551,2,48,26.3,3,1245.05,0,0,2,0,0.9862563371356146,0
0.30234375,2,63,19.35,3,1263.85,0,0,2,0,1.036749928222796,0
1.1722222222222223,0,17,21.1,2,385.55,0,1,2,0,1.0748536381377194,0
3.7700000000000005,0,4,18.85,0,84.2,1,1,2,0,1.1167108753315649,0
0.4126984126984127,2,62,26.0,3,1638.7,0,0,2,0,1.0165632754342433,0
23.45,0,2,70.35,0,120.25,1,0,1,1,0.8546552949538024,0
1.9775510204081634,2,48,96.9,3,4473.45,0,0,1,1,0.961784055727554,0
0.6982142857142858,2,27,19.55,3,520.55,0,0,2,0,0.9861703135360423,0
1.1323943661971831,2,70,80.4,3,5717.85,0,0,0,1,1.0159648187633263,0
2.0138297872340427,1,46,94.65,3,4312.5,0,0,1,1,0.9904912836767035,0
1.3678571428571429,1,69,95.75,3,6511.25,0,1,0,0,0.9855450864646006,0
0.2962121212121212,2,65,19.55,3,1218.65,0,1,2,1,0.9590005902026363,0
1.1166666666666667,1,17,20.1,2,279.5,0,1,2,1,0.8179689786362305,0
2.145192307692308,1,51,111.55,3,5720.35,0,0,0,1,1.0055017973123808,0
1.1634615384615385,2,51,60.5,3,3121.45,0,1,0,0,1.0116512720790796,0
1.2458904109589042,2,72,90.95,3,6468.6,0,0,0,1,0.9878138171156313,0
0.5628571428571428,0,34,19.7,3,675.6,0,1,2,0,1.0086593012839655,0
0.7492647058823529,2,67,50.95,3,3521.7,0,0,0,1,1.031652336941397,0
0.401,1,49,20.05,3,923.1,0,0,2,1,0.9395898010076849,0
0.3592592592592592,2,53,19.4,3,1110.35,0,1,2,1,1.079896907216495,0
2.123214285714286,0,27,59.45,3,1611.65,0,0,0,0,1.004049465782014,0
1.1642857142857144,2,69,81.5,3,5553.25,0,1,0,1,0.9875077798524051,0
9.683333333333334,0,2,29.05,0,44.75,1,0,1,0,0.770223752151463,0
1.502127659574468,1,46,70.6,3,3231.05,0,1,1,0,0.9949039290553024,0
1.7672727272727273,2,54,97.2,3,5129.45,0,0,0,1,0.9772614692882182,0
2.8190476190476192,0,20,59.2,2,1191.2,0,0,1,0,1.0060810810810812,0
6.325,0,11,75.9,1,866.4,0,1,1,1,1.0377290693496226,0
1.0282608695652173,2,68,70.95,3,4741.45,0,0,0,0,0.9827654106039878,0
21.9,0,1,43.8,0,43.8,1,0,1,0,1.0,0
0.921875,2,63,59.0,3,3707.6,0,0,0,0,0.997471078827011,0
17.4875,1,3,69.95,0,220.45,1,0,1,1,1.0505122706695258,0
0.4969387755102041,1,48,24.35,3,1133.7,0,0,2,0,0.9699691991786447,0
0.43955223880597016,1,66,29.45,3,1983.15,0,1,0,0,1.0202963420280908,0
1.2231884057971016,2,68,84.4,3,5746.75,0,1,0,1,1.0013155143574015,0
2.58125,1,7,20.65,1,134.05,0,3,2,0,0.9273607748184022,0
1.1931506849315068,2,72,87.1,3,6230.1,0,0,0,1,0.993446230386529,0
0.6616666666666667,0,29,19.85,3,573.05,0,3,2,0,0.9954833666290278,0
2.3776315789473683,0,37,90.35,3,3419.3,0,0,1,1,1.0228391091700446,0
1.0916666666666666,1,59,65.5,3,3801.3,0,3,0,0,0.9836460085392678,0
2.0053571428571426,0,27,56.15,3,1439.35,0,3,0,1,0.9494080010553742,0
1.911111111111111,0,17,34.4,2,592.75,0,3,1,0,1.0135943912448702,0
0.3516949152542373,2,58,20.75,3,1185.95,0,1,2,0,0.9854175321977566,0
9.4,1,1,18.8,0,18.8,1,3,2,0,1.0,0
1.6814814814814814,0,53,90.8,3,4921.2,0,0,0,0,1.0226082619898595,0
0.7111111111111111,0,35,25.6,3,901.25,0,0,2,1,1.005859375,0
1.026086956521739,2,68,70.8,3,4859.95,0,1,0,0,1.009461199734131,0
0.5291666666666667,0,47,25.4,3,1139.2,0,0,2,0,0.9542636957614341,0
7.685,0,9,76.85,1,663.55,0,0,0,1,0.9593725150003615,0
2.25,2,8,20.25,1,174.65,0,3,2,0,1.0780864197530864,0
1.6533333333333333,1,14,24.8,2,321.7,0,1,2,1,0.9265552995391705,0
2.514130434782609,0,45,115.65,3,5125.5,0,0,1,1,0.9848681366191094,0
8.288888888888888,0,8,74.6,1,548.9,0,1,1,1,0.9197386058981234,0
1.5395522388059701,1,66,103.15,3,7031.3,0,0,0,1,1.0328148180789964,0
0.9876712328767122,2,72,72.1,3,5016.65,0,1,1,0,0.9663757897981199,0
1.0458333333333334,2,23,25.1,2,611.45,0,3,2,0,1.0591546856054044,0
16.03,0,4,80.15,0,319.85,1,0,0,1,0.9976606363069245,0
3.6285714285714286,2,6,25.4,0,153.3,1,3,2,0,1.0059055118110238,0
0.42894736842105263,1,56,24.45,3,1431.65,0,3,2,1,1.045610575518551,0
0.3424657534246575,2,72,25.0,3,1849.2,0,1,2,0,1.0273333333333334,0
1.167808219178082,2,72,85.25,3,6083.1,0,0,1,1,0.9910557184750733,0
0.8166666666666668,2,23,19.6,2,426.65,0,1,2,0,0.9464285714285714,0
1.3930555555555555,0,35,50.15,3,1655.35,0,3,0,0,0.9430850306224184,0
2.0307692307692307,1,12,26.4,1,314.95,0,3,2,0,0.9941603535353536,0
0.49146341463414633,2,40,20.15,3,804.85,0,3,2,0,0.9985732009925559,0
7.35625,0,7,58.85,1,465.7,0,1,0,0,1.130476999635878,0
1.373943661971831,0,70,97.55,3,6669.05,0,1,1,1,0.9766493373361647,0
0.3221311475409836,2,60,19.65,3,1161.75,0,1,2,0,0.9853689567430025,0
0.63125,1,39,25.25,3,947.75,0,1,1,1,0.9624270119319625,0
1.5678082191780822,2,72,114.45,3,8375.05,0,1,1,0,1.0163402262026116,0
1.2854545454545454,1,54,70.7,3,3770.0,0,0,1,1,0.9874797003509874,0
1.18046875,2,63,75.55,3,4707.85,0,1,1,0,0.9891168468269728,0
1.1777777777777778,2,71,84.8,3,6152.4,0,0,0,1,1.021857560457082,0
0.48023255813953486,1,42,20.65,3,958.1,0,1,2,1,1.1046927245474463,0
0.42604166666666665,2,47,20.45,3,943.0,0,0,2,0,0.9811163710138896,0
2.970833333333333,0,11,35.65,1,425.1,0,0,0,1,1.0840239704194825,0
1.395,2,69,97.65,3,6743.55,0,1,0,1,1.000845967185378,0
13.791666666666666,0,5,82.75,0,417.75,1,0,1,1,1.0096676737160122,0
0.33888888888888885,2,71,24.4,3,1725.4,0,1,2,1,0.9959593627337798,0
1.8416666666666666,1,29,55.25,3,1620.2,0,0,0,1,1.0112029957871742,0
1.1575471698113209,0,52,61.35,3,3169.55,0,0,1,0,0.9935270515955112,0
1.1123188405797102,1,68,76.75,3,5233.25,0,1,1,0,1.0027304081241617,0
0.4127659574468085,2,46,19.4,3,967.85,0,1,2,0,1.0845472882115643,0
6.083333333333333,0,8,54.75,1,438.05,0,1,0,1,1.0001141552511417,0
0.26986301369863014,2,72,19.7,3,1421.9,0,1,2,0,1.0024675690919347,0
1.1055555555555554,1,17,19.9,2,323.15,0,0,2,0,0.9552172627845108,0
26.9875,0,3,107.95,0,318.6,1,0,0,1,0.983788791106994,0
1.0846153846153845,1,51,56.4,3,2928.5,0,1,0,1,1.0181129189264357,0
2.8714285714285714,2,6,20.1,0,100.35,1,1,2,0,0.8320895522388059,0
23.725,0,3,94.9,0,273.2,1,0,0,0,0.9596066034422197,0
1.6096774193548387,0,30,49.9,3,1441.95,0,0,1,0,0.9632264529058117,0
2.2203125,0,31,71.05,3,2168.15,0,0,1,1,0.9843817393475746,0
1.7750000000000001,2,45,81.65,3,3618.7,0,0,1,0,0.9848812682860446,0
1.3761538461538463,1,64,89.45,3,5692.65,0,0,1,0,0.9943840832867523,0
9.525,0,1,19.05,0,19.05,1,1,2,0,1.0,0
1.5678082191780822,2,72,114.45,3,8100.55,0,0,1,0,0.9830287364691035,0
5.53125,0,7,44.25,1,313.45,0,1,1,1,1.0119451170298628,0
1.3514925373134328,1,66,90.55,3,6130.95,0,0,0,1,1.025877214999247,0
0.49756097560975604,0,40,20.4,3,745.3,0,0,2,1,0.9133578431372549,0
4.2,0,16,71.4,2,1212.1,0,0,0,1,1.0610119047619047,0
0.36544117647058827,2,67,24.85,3,1583.5,0,1,2,0,0.9510796120003604,0
2.486904761904762,1,41,104.45,3,4162.05,0,0,1,1,0.971885252600731,0
0.3473684210526316,2,56,19.8,3,1119.9,0,1,2,1,1.0100108225108226,0
1.595205479452055,2,72,116.45,3,8013.55,0,0,1,1,0.9557690472782787,0
0.36454545454545456,2,54,20.05,3,1102.4,0,1,2,0,1.0181952526092177,0
1.7588235294117647,2,50,89.7,3,4304.5,0,0,1,1,0.9597547380156076,0
1.7392857142857143,1,27,48.7,3,1421.75,0,1,1,0,1.0812609323902957,0
1.1793650793650794,1,62,74.3,3,4698.05,0,1,0,1,1.0198519515477795,0
4.176923076923076,0,12,54.3,1,654.5,0,0,1,1,1.0044505831798651,0
1.4536363636363636,2,54,79.95,3,4362.05,0,0,0,1,1.0103652745929168,0
0.29057971014492756,2,68,20.05,3,1386.9,0,0,2,0,1.0172363209623,0
0.9238095238095237,0,20,19.4,2,415.4,0,1,2,0,1.070618556701031,0
1.076470588235294,1,50,54.9,3,2614.1,0,0,1,0,0.9523132969034608,0
0.4144067796610169,2,58,24.45,3,1513.6,0,1,2,1,1.0673436287990974,0
2.490277777777778,0,35,89.65,3,3161.6,0,0,0,1,1.0076009879690861,0
15.133333333333333,0,2,45.4,0,80.95,1,0,0,1,0.8915198237885463,0
1.1828125,2,63,75.7,3,4676.7,0,1,0,0,0.9806252752091589,0
1.8754237288135593,1,58,110.65,3,6526.65,0,1,0,1,1.0169764869034077,0
0.7339285714285715,1,27,20.55,3,583.3,0,1,2,1,1.0512751194016399,0
1.5993055555555555,2,71,115.15,3,8078.1,0,1,1,1,0.9880682269911261,0
0.91484375,1,63,58.55,3,3503.5,0,1,1,0,0.9498054843913085,0
1.2951388888888888,0,71,93.25,3,6669.45,0,0,1,1,1.0073556621228712,0
0.2804347826086957,2,68,19.35,3,1292.65,0,0,2,1,0.982406140750874,0
24.375,0,1,48.75,0,48.75,1,1,0,1,1.0,0
1.893103448275862,0,28,54.9,3,1505.15,0,1,0,1,0.9791504033307312,0
0.339041095890411,2,72,24.75,3,1859.1,0,1,2,0,1.0432659932659931,0
30.383333333333336,0,2,91.15,0,168.5,1,0,0,1,0.9243006034009873,0
1.336231884057971,2,68,92.2,3,6392.85,0,1,1,1,1.0196583514099784,0
0.33793103448275863,2,57,19.6,3,1134.25,0,0,2,1,1.0152613677049767,0
0.5527272727272727,0,54,30.4,3,1621.35,0,0,0,0,0.9876644736842105,0
1.3666666666666667,1,44,61.5,3,2722.2,0,1,0,1,1.0059866962305986,0
1.6139534883720932,0,42,69.4,3,3058.3,0,0,0,1,1.0492315081652257,0
0.339041095890411,2,72,24.75,3,1769.6,0,0,2,0,0.9930415263748597,0
1.2645833333333334,2,71,91.05,3,6293.75,0,1,1,0,0.9735789807488533,0
3.06875,0,23,73.65,2,1642.75,0,1,1,1,0.969774786741049,0
0.6258064516129032,2,30,19.4,3,578.5,0,1,2,0,0.9939862542955327,0
0.7277777777777777,1,35,26.2,3,954.9,0,0,2,0,1.041330425299891,0
21.925,0,1,43.85,0,43.85,1,0,1,1,1.0,0
3.0304347826086957,0,22,69.7,2,1490.4,0,1,1,1,0.971957740967784,0
4.81875,2,7,38.55,1,280.0,0,1,1,0,1.0376134889753568,0
1.4351351351351351,2,36,53.1,3,1901.25,0,1,1,1,0.9945856873822975,0
0.59,0,34,20.65,3,716.4,0,1,2,0,1.020367469021507,0
0.8828767123287672,2,72,64.45,3,4720.0,0,1,0,0,1.0171536936470993,0
0.6783783783783784,2,36,25.1,3,930.95,0,1,2,0,1.0302678176184152,0
1.3215277777777779,1,71,95.15,3,6770.85,0,1,0,1,1.0022499685448476,0
5.3694444444444445,1,17,96.65,2,1588.25,0,0,1,1,0.966647393566842,0
37.75,0,1,75.5,0,75.5,1,0,0,1,1.0,0
1.5153846153846153,2,12,19.7,1,258.35,0,1,2,0,1.0928510998307954,0
0.2808219178082192,2,72,20.5,3,1502.25,0,1,2,0,1.0177845528455285,0
9.6,0,1,19.2,0,19.2,1,1,2,0,1.0,0
1.2188524590163934,0,60,74.35,3,4453.3,0,0,0,0,0.9982739296121946,0
0.8282258064516129,2,61,51.35,3,3244.4,0,1,1,0,1.0357718645745209,0
6.521428571428571,0,6,45.65,0,323.45,1,1,1,0,1.1809054399415846,0
0.27808219178082194,2,72,20.3,3,1401.15,0,0,2,0,0.9586412151067323,0
1.6424242424242426,0,32,54.2,3,1739.6,0,0,1,1,1.0029981549815496,0
1.3734848484848485,0,65,90.65,3,5931.0,0,0,1,1,1.0065764351478637,0
1.1065217391304347,0,45,50.9,3,2333.85,0,0,1,1,1.0189259986902424,0
0.5825581395348838,1,42,25.05,3,949.85,0,0,2,0,0.9028134207774925,0
8.316666666666666,0,8,74.85,1,572.45,0,0,1,1,0.955995323981296,0
0.6212121212121212,2,32,20.5,3,696.8,0,1,2,0,1.0621951219512193,0
23.975,0,1,47.95,0,47.95,1,0,0,0,1.0,0
22.5,0,1,45.0,0,45.0,1,0,0,1,1.0,0
5.0600000000000005,2,4,25.3,0,116.95,1,1,2,1,1.1556324110671936,0
0.4263157894736842,1,56,24.3,3,1261.7,0,0,2,0,0.92717519106408,0
1.6510869565217392,0,45,75.95,3,3273.8,0,0,1,1,0.957881647282569,0
0.2736111111111111,2,71,19.7,3,1415.85,0,1,2,0,1.012261385572317,0
1.1066666666666667,1,59,66.4,3,3958.2,0,1,0,0,1.0103634878497039,0
0.5107142857142857,1,69,35.75,3,2492.25,0,0,1,1,1.0103374885983583,0
0.9400000000000001,1,19,18.8,2,279.2,0,1,2,0,0.7816349384098544,0
0.3464285714285714,2,55,19.4,3,1083.0,0,1,2,0,1.0149953139643861,0
0.4948717948717949,1,38,19.3,3,755.5,0,3,2,0,1.0301336242159804,0
0.4276595744680851,2,46,20.1,3,936.85,0,3,2,1,1.013248972528661,0
0.8924242424242425,2,65,58.9,3,3857.1,0,1,1,0,1.0074702886247877,0
0.2701388888888889,2,71,19.45,3,1378.45,0,3,2,0,0.9981896520511242,0
3.585714285714286,1,6,25.1,0,171.0,1,3,2,0,1.1354581673306772,0
1.6061538461538463,1,64,104.4,3,6721.6,0,0,0,1,1.0059865900383143,0
22.025,0,1,44.05,0,44.05,1,0,1,1,1.0,0
0.3301369863013699,2,72,24.1,3,1734.65,0,1,2,0,0.9996830336560627,0
22.775,0,1,45.55,0,45.55,1,3,1,1,1.0,0
1.8038461538461539,0,51,93.8,3,4539.35,0,0,0,1,0.94890045570467,0
0.46904761904761905,2,41,19.7,3,804.25,0,0,2,0,0.9957286121084562,0
0.9678082191780822,2,72,70.65,3,5011.15,0,1,1,1,0.9851281748840134,0
1.9647727272727273,2,43,86.45,3,3574.5,0,1,0,0,0.9615720876430791,0
1.5630136986301368,2,72,114.1,3,8086.4,0,1,1,1,0.9843217450579415,0
1.9833333333333334,1,47,95.2,3,4563.0,0,1,1,1,1.019801537636331,0
1.213013698630137,2,72,88.55,3,6362.35,0,1,1,0,0.9979217642261122,0
5.1875,0,3,20.75,0,67.1,1,1,2,1,1.0779116465863452,0
1.6537037037037037,0,26,44.65,3,1156.55,0,0,1,1,0.9962529072271514,0
2.006666666666667,0,29,60.2,3,1834.15,0,1,0,1,1.0506071714973078,0
1.980357142857143,1,27,55.45,3,1477.65,0,0,1,0,0.9869752529806632,0
2.812,0,24,70.3,2,1706.45,0,1,1,1,1.011409435751541,0
0.888235294117647,2,67,60.4,3,3953.7,0,0,1,1,0.9769941682316893,0
2.3249999999999997,1,23,55.8,2,1327.85,0,0,0,0,1.0346345644382111,0
2.0733333333333333,0,14,31.1,2,419.7,0,3,1,1,0.9639412034910426,0
4.064705882352941,0,16,69.1,2,1083.7,0,0,0,1,0.9801917510853836,0
0.9351063829787235,0,46,43.95,3,2007.85,0,0,0,1,0.993149329771974,0
1.2536231884057971,2,68,86.5,3,5882.75,0,0,0,1,1.000127507650459,0
1.7935897435897437,0,38,69.95,3,2657.55,0,0,1,0,0.9997930852864829,0
5.052777777777778,0,17,90.95,2,1612.2,0,1,0,1,1.0427190117388352,0
3.9799999999999995,2,4,19.9,0,76.65,1,3,2,0,0.9629396984924624,0
1.5499999999999998,1,12,20.15,1,260.7,0,0,2,0,1.0781637717121588,0
1.2410958904109588,2,72,90.6,3,6441.85,0,1,0,1,0.9875291268089282,0
23.0,0,3,92.0,0,266.8,1,0,1,1,0.9666666666666667,0
0.5916666666666667,1,41,24.85,3,962.25,0,3,2,1,0.9444471708298572,0
0.8780487804878049,1,40,36.0,3,1382.9,0,1,1,0,0.9603472222222222,0
9.8125,0,7,78.5,1,571.05,0,0,1,1,1.0392174704276613,0
0.285,2,69,19.95,3,1399.35,0,1,2,0,1.0165631469979295,0
2.58125,1,7,20.65,1,150.0,0,3,2,0,1.0377032168799725,0
5.083333333333333,0,5,30.5,0,167.2,1,0,1,1,1.0963934426229507,0
1.4534246575342464,2,72,106.1,3,7657.4,0,1,1,0,1.0023824484239188,0
0.45555555555555555,1,44,20.5,3,865.05,0,0,2,1,0.9590354767184035,0
1.446969696969697,1,65,95.5,3,6153.85,0,0,0,1,0.9913572291582763,0
16.15,0,3,64.6,0,174.2,1,0,1,0,0.8988648090815273,0
2.044,0,24,51.1,2,1269.6,0,1,1,1,1.035225048923679,0
2.198,0,24,54.95,2,1348.5,0,0,0,0,1.0225204731574158,0
0.8891304347826087,0,22,20.45,2,471.55,0,0,2,1,1.0481218048455212,0
1.2105633802816902,2,70,85.95,3,5931.75,0,1,0,1,0.9859137372226378,0
2.3211538461538463,0,25,60.35,3,1404.65,0,0,1,0,0.9310024855012428,0
0.5210526315789474,2,37,19.8,3,726.1,0,0,2,0,0.9911274911274911,0
1.2016666666666667,2,59,72.1,3,4194.85,0,0,1,1,0.9861186205599569,0
40.525,0,1,81.05,0,81.05,1,0,0,1,1.0,0
5.125,0,3,20.5,0,76.95,1,0,2,1,1.251219512195122,0
2.0703703703703704,1,53,111.8,3,5809.75,0,0,1,1,0.9804823303068148,0
10.1,0,1,20.2,0,20.2,1,3,2,0,1.0,0
0.9380952380952381,1,20,19.7,2,415.9,0,3,2,1,1.0555837563451775,0
0.38173076923076926,1,51,19.85,3,996.95,0,0,2,1,0.9847878698078728,0
1.1634615384615385,1,51,60.5,3,3145.15,0,0,0,1,1.019332361043591,0
1.3964285714285716,2,13,19.55,2,265.3,0,3,2,0,1.0438717292937243,0
10.45,0,1,20.9,0,20.9,1,3,2,0,1.0,0
10.525,0,1,21.05,0,21.05,1,3,2,1,1.0,0
1.1171875,1,63,71.5,3,4576.3,0,0,1,0,1.015939615939616,0
13.6625,0,3,54.65,0,189.1,1,3,0,0,1.153400426959439,0
0.4085106382978723,2,46,19.2,3,908.15,0,1,2,0,1.0282495471014492,0
24.9,0,1,49.8,0,49.8,1,1,0,1,1.0,0
0.2847222222222222,2,71,20.5,3,1500.95,0,0,2,0,1.0312263826863621,0
1.6142857142857143,0,55,90.4,3,5099.15,0,1,0,1,1.0255732099758648,0
1.2711267605633803,1,70,90.25,3,6385.95,0,0,1,1,1.0108349821923228,0
1.538235294117647,2,67,104.6,3,6885.75,0,0,0,0,0.9825276105133987,0
3.3466666666666667,0,14,50.2,2,668.85,0,1,0,0,0.9516932270916334,0
4.5476190476190474,0,20,95.5,2,1916.2,0,0,1,1,1.0032460732984294,0
1.9080000000000001,0,49,95.4,3,4613.95,0,0,1,1,0.9870256278612073,0
1.3876712328767122,2,72,101.3,3,7261.25,0,0,1,1,0.9955646045848415,0
1.1297872340425532,0,46,53.1,3,2459.8,0,0,1,0,1.0070416769016624,0
3.3939999999999997,0,24,84.85,2,2048.8,0,0,1,1,1.0060891769789826,0
5.708333333333333,0,5,34.25,0,163.55,1,0,1,0,0.955036496350365,0
